Temp,Humidity,Wind,Soil,Vegetation,Rainfall,Risk
1.8,60,9,1,1,30.0,1
1.7,61,11,0,2,30.5,2
1.5,62,9,1,1,31.0,1
1.2,64,11,0,2,32.0,2
1.3,58,17,2,1,29.0,2
0.8,53,17,1,1,26.5,2
0.4,58,13,1,1,29.0,2
-1.1,66,11,0,0,33.0,2
-0.6,72,11,1,2,36.0,2
-0.3,66,15,1,2,33.0,2
-0.5,67,15,1,0,33.5,2
0.8,60,17,2,2,30.0,2
1.8,52,17,0,2,26.0,2
1.7,51,17,1,2,25.5,2
1.8,49,15,0,0,24.5,2
1.9,47,17,2,1,23.5,2
1.8,47,15,2,1,23.5,2
1.8,50,20,0,0,25.0,2
1.1,59,19,1,2,29.5,2
0.9,52,17,1,2,26.0,2
0.5,50,20,2,2,25.0,2
-0.6,47,13,2,0,23.5,2
-1.0,52,7,2,2,26.0,1
-2.0,58,7,2,2,29.0,1
-2.2,57,11,1,2,28.5,2
-3.2,61,9,2,0,30.5,1
-2.9,58,15,0,2,29.0,2
-3.6,60,13,0,0,30.0,2
-4.7,68,9,0,1,34.0,1
-5.5,77,4,1,0,38.5,1
-3.3,60,0,0,1,30.0,1
-3.0,64,0,0,1,32.0,1
-3.7,75,6,1,0,37.5,1
-3.4,76,6,2,2,38.0,1
-1.6,74,6,2,0,37.0,1
-0.2,66,7,2,1,33.0,1
0.4,62,7,2,2,31.0,1
1.9,62,9,2,0,31.0,1
1.5,56,17,1,2,28.0,2
2.3,48,15,0,2,24.0,2
2.1,49,9,2,0,24.5,1
2.6,47,15,0,2,23.5,2
1.9,47,13,0,0,23.5,2
0.0,57,6,0,1,28.5,1
-0.9,59,4,1,0,29.5,1
-0.3,57,0,2,2,28.5,1
-1.5,65,0,1,0,32.5,1
-0.7,63,4,0,2,31.5,1
-0.9,65,4,2,1,32.5,1
-1.5,69,6,2,1,34.5,1
-0.6,67,7,1,2,33.5,1
-0.9,66,9,1,2,33.0,1
-2.6,72,7,0,0,36.0,1
-3.6,83,9,0,2,41.5,1
-4.0,85,11,0,0,42.5,2
-4.3,85,13,0,2,42.5,2
-4.2,85,13,2,1,42.5,2
-3.7,82,15,1,0,41.0,2
-3.1,80,17,1,0,40.0,2
-1.3,67,22,2,1,33.5,2
0.0,60,20,2,2,30.0,2
1.1,53,26,1,2,26.5,2
2.1,49,26,0,1,24.5,0
2.4,48,32,1,0,24.0,0
2.2,49,24,1,1,24.5,0
1.8,49,24,1,1,24.5,0
1.5,53,26,2,2,26.5,2
1.2,58,20,2,2,29.0,2
1.0,61,19,2,0,30.5,2
1.4,55,20,2,1,27.5,2
1.3,51,26,2,1,25.5,2
0.8,59,22,1,0,29.5,2
0.0,66,22,0,2,33.0,2
-0.7,74,22,2,2,37.0,2
-0.2,73,26,2,1,36.5,2
-0.9,74,30,2,2,37.0,2
-1.0,69,33,1,2,34.5,2
-0.8,69,20,1,0,34.5,2
-1.3,71,26,1,1,35.5,2
-1.3,69,22,0,0,34.5,2
-1.4,72,19,0,2,36.0,2
-1.0,74,26,2,1,37.0,2
-0.2,72,20,2,0,36.0,2
0.8,68,19,2,2,34.0,2
2.4,63,30,0,0,31.5,2
2.6,62,30,2,2,31.0,2
3.9,58,24,2,2,29.0,2
4.7,56,26,1,1,28.0,2
5.1,54,26,0,0,27.0,2
5.2,54,20,1,0,27.0,2
4.4,55,19,1,2,27.5,2
3.2,58,13,1,2,29.0,2
2.4,67,7,1,0,33.5,1
1.8,69,9,1,1,34.5,1
1.7,62,19,1,0,31.0,2
0.5,69,13,1,1,34.5,2
-0.3,72,11,2,0,36.0,2
-1.3,76,7,0,2,38.0,1
-3.4,84,7,1,0,42.0,1
-3.7,85,7,1,0,42.5,1
-4.3,86,7,0,2,43.0,1
-3.6,86,7,2,2,43.0,1
-3.4,87,7,2,1,43.5,1
-5.4,91,7,0,2,45.5,1
-3.2,89,7,0,0,44.5,1
-2.5,88,7,0,0,44.0,1
-1.6,86,7,0,0,43.0,1
1.3,76,17,2,1,38.0,2
2.3,66,19,0,1,33.0,2
3.3,58,20,1,2,29.0,2
3.4,60,22,2,1,30.0,2
4.0,59,20,0,0,29.5,2
4.8,58,20,0,0,29.0,2
4.6,62,24,2,1,31.0,2
4.5,63,26,2,0,31.5,2
4.6,66,22,1,0,33.0,2
4.6,69,15,0,1,34.5,2
4.6,70,15,0,1,35.0,2
4.2,72,11,1,1,36.0,2
4.6,75,9,0,2,37.5,1
4.5,76,11,1,1,38.0,2
4.0,80,15,2,1,40.0,2
2.8,84,13,1,2,42.0,2
3.6,81,9,2,0,40.5,1
2.7,79,9,1,0,39.5,1
2.6,68,11,2,1,34.0,2
1.1,71,11,2,2,35.5,2
0.7,71,6,1,1,35.5,1
-0.6,71,9,1,0,35.5,1
-1.4,71,13,1,2,35.5,2
0.4,68,13,1,1,34.0,2
2.0,59,15,2,0,29.5,2
2.4,54,7,0,0,27.0,1
3.3,46,6,1,0,23.0,1
4.2,42,6,1,1,21.0,1
4.7,39,6,1,2,19.5,1
5.6,38,4,1,0,19.0,1
5.2,41,11,0,2,20.5,2
3.6,42,9,0,0,21.0,1
3.5,43,7,1,1,21.5,1
3.4,46,7,0,0,23.0,1
2.6,51,7,0,0,25.5,1
2.6,56,15,1,2,28.0,2
1.8,56,9,1,0,28.0,1
0.9,67,11,1,1,33.5,2
1.1,56,11,0,0,28.0,2
2.4,49,7,2,2,24.5,1
2.7,48,13,1,2,24.0,2
3.0,45,11,1,0,22.5,2
3.1,45,17,0,0,22.5,2
0.9,68,20,1,1,34.0,2
0.3,73,20,1,1,36.5,2
0.5,81,17,1,1,40.5,2
0.6,82,22,0,0,41.0,2
0.6,83,20,0,1,41.5,2
1.1,80,20,2,0,40.0,2
1.7,85,17,1,2,42.5,2
2.9,80,22,2,1,40.0,2
3.7,78,24,1,1,39.0,2
5.5,75,17,0,2,37.5,2
6.3,72,20,2,1,36.0,2
7.0,70,19,2,2,35.0,2
6.6,71,20,2,0,35.5,2
4.8,79,17,2,1,39.5,2
3.3,85,13,0,0,42.5,2
1.9,88,17,1,0,44.0,2
1.5,89,15,2,2,44.5,2
1.3,89,15,1,1,44.5,2
1.0,90,13,2,0,45.0,2
1.1,90,15,1,0,45.0,2
0.9,92,19,0,1,46.0,2
0.6,90,17,0,2,45.0,2
0.4,92,15,2,2,46.0,2
0.2,92,15,0,0,46.0,2
-0.3,94,11,0,2,47.0,2
-0.2,93,11,1,1,46.5,2
-0.3,94,13,1,2,47.0,2
-0.2,94,11,2,2,47.0,2
1.0,93,9,2,0,46.5,1
4.2,84,7,1,0,42.0,1
7.2,76,6,2,1,38.0,1
11.8,64,6,1,0,32.0,1
17.5,55,13,0,2,27.5,2
16.9,57,22,0,1,28.5,2
16.3,59,22,2,1,29.5,2
17.0,57,20,0,1,28.5,2
16.7,56,22,0,1,28.0,2
17.1,53,33,1,0,26.5,2
17.1,52,35,1,1,26.0,2
17.1,54,32,0,1,27.0,2
16.4,56,33,2,2,28.0,2
15.9,58,30,2,0,29.0,2
16.0,60,26,1,0,30.0,2
15.6,64,24,0,1,32.0,2
14.8,73,48,0,1,36.5,2
9.1,89,37,0,1,44.5,2
8.0,88,35,1,1,44.0,2
7.9,85,41,1,0,42.5,2
6.2,86,28,1,2,43.0,2
5.6,86,30,2,2,43.0,2
5.7,85,30,2,1,42.5,2
5.4,80,30,2,0,40.0,2
5.2,74,33,0,1,37.0,2
4.6,66,32,0,2,33.0,2
4.7,65,37,1,0,32.5,2
4.8,61,30,0,0,30.5,2
6.1,57,28,0,1,28.5,2
5.3,54,33,2,0,27.0,2
5.6,41,30,1,0,20.5,0
5.4,55,28,2,1,27.5,2
4.9,48,24,0,2,24.0,0
3.7,49,13,2,1,24.5,2
2.5,56,11,1,2,28.0,2
0.8,62,11,0,0,31.0,2
-0.7,67,9,1,2,33.5,1
-1.0,69,7,0,1,34.5,1
-0.9,70,7,0,2,35.0,1
-1.5,72,7,0,1,36.0,1
-0.1,64,4,1,0,32.0,1
-0.7,69,6,2,2,34.5,1
-2.3,75,6,1,2,37.5,1
-2.4,72,6,0,1,36.0,1
-4.0,80,4,1,1,40.0,1
-4.7,87,4,1,2,43.5,1
-3.6,83,4,1,1,41.5,1
-5.2,87,4,0,1,43.5,1
-3.0,87,4,1,2,43.5,1
0.6,76,6,1,2,38.0,1
2.4,61,2,2,0,30.5,1
4.6,50,4,2,2,25.0,1
4.8,44,7,1,2,22.0,1
4.8,43,4,1,1,21.5,1
5.2,44,6,0,2,22.0,1
4.6,41,6,0,2,20.5,1
4.2,43,6,2,0,21.5,1
3.6,45,7,2,2,22.5,1
2.8,51,7,0,2,25.5,1
2.5,54,9,2,0,27.0,1
2.1,56,11,0,0,28.0,2
1.8,56,7,0,2,28.0,1
1.4,59,13,1,0,29.5,2
0.4,61,11,1,0,30.5,2
-1.4,70,13,2,1,35.0,2
-2.0,79,9,1,1,39.5,1
-2.3,81,13,1,0,40.5,2
-2.9,83,9,0,2,41.5,1
-3.6,82,9,2,1,41.0,1
-2.9,79,13,1,0,39.5,2
-3.1,80,15,2,0,40.0,2
-2.9,80,13,0,1,40.0,2
-2.1,80,11,1,0,40.0,2
-1.0,75,19,0,2,37.5,2
0.3,70,15,1,2,35.0,2
1.3,64,11,2,0,32.0,2
1.8,62,15,0,0,31.0,2
2.6,55,13,0,2,27.5,2
2.6,55,11,2,1,27.5,2
2.4,55,13,0,2,27.5,2
1.8,58,11,2,0,29.0,2
1.2,59,9,0,0,29.5,1
1.0,60,7,0,0,30.0,1
0.5,63,7,0,0,31.5,1
-0.7,69,4,2,2,34.5,1
-2.9,77,6,1,1,38.5,1
-1.7,77,4,0,0,38.5,1
-4.3,86,6,2,1,43.0,1
-3.1,83,4,2,2,41.5,1
-5.3,88,4,0,1,44.0,1
-4.5,87,0,2,2,43.5,1
-3.6,89,0,2,2,44.5,1
-6.7,90,0,2,1,45.0,1
-6.5,91,4,0,1,45.5,1
-5.4,93,4,1,0,46.5,1
-5.2,91,4,2,0,45.5,1
-3.2,89,0,0,0,44.5,1
0.4,86,9,1,1,43.0,1
2.0,75,13,2,2,37.5,2
3.1,67,15,2,1,33.5,2
3.9,62,17,0,2,31.0,2
4.9,58,15,0,0,29.0,2
5.3,59,13,1,2,29.5,2
5.5,59,9,1,2,29.5,1
4.8,61,13,0,0,30.5,2
4.4,66,13,0,2,33.0,2
4.2,66,15,2,0,33.0,2
3.7,68,13,2,0,34.0,2
3.3,70,9,1,1,35.0,1
0.8,79,9,1,2,39.5,1
-0.9,85,11,2,0,42.5,2
-1.5,86,13,2,1,43.0,2
-1.1,84,9,1,0,42.0,1
-1.3,85,9,2,2,42.5,1
-2.4,87,11,0,1,43.5,2
-2.0,80,11,0,1,40.0,2
-3.1,77,17,1,2,38.5,2
-2.2,68,13,1,2,34.0,2
-2.6,65,13,2,2,32.5,2
-3.2,68,13,2,2,34.0,2
-2.7,66,15,0,0,33.0,2
-2.1,60,15,2,1,30.0,2
-1.0,55,7,1,1,27.5,1
-0.1,51,4,1,2,25.5,1
1.2,46,4,2,2,23.0,1
2.3,45,4,0,1,22.5,1
2.8,47,6,0,2,23.5,1
2.4,48,6,2,0,24.0,1
2.0,50,4,2,1,25.0,1
0.9,53,4,1,1,26.5,1
-1.7,63,4,1,2,31.5,1
-2.1,68,4,1,0,34.0,1
-0.1,60,7,0,2,30.0,1
-1.4,68,7,2,0,34.0,1
-1.0,67,7,1,0,33.5,1
-1.3,67,9,0,0,33.5,1
-1.6,71,0,1,2,35.5,1
-3.2,76,0,2,0,38.0,1
-4.6,84,0,0,2,42.0,1
-3.9,85,7,2,2,42.5,1
-4.8,85,7,2,1,42.5,1
-5.0,83,7,0,2,41.5,1
-5.4,86,9,0,0,43.0,1
-6.4,86,9,1,2,43.0,1
-4.5,87,7,0,0,43.5,1
-2.4,80,9,0,2,40.0,1
-0.5,62,7,1,2,31.0,1
1.9,54,7,2,0,27.0,1
4.1,35,4,0,2,17.5,1
4.0,31,6,2,2,15.5,1
4.5,32,7,2,1,16.0,1
4.5,29,9,0,1,14.5,1
2.7,41,9,2,0,20.5,1
1.5,47,9,2,1,23.5,1
2.6,47,9,1,2,23.5,1
1.1,55,4,1,2,27.5,1
-1.8,69,6,1,2,34.5,1
-0.6,61,11,2,0,30.5,2
-1.3,66,11,2,2,33.0,2
-2.1,75,11,1,0,37.5,2
-1.8,75,7,0,1,37.5,1
-2.4,77,6,1,1,38.5,1
-3.1,78,13,0,0,39.0,2
-3.6,78,9,0,1,39.0,1
-3.7,78,6,2,2,39.0,1
-4.0,79,9,1,0,39.5,1
-4.3,81,7,0,0,40.5,1
-4.6,83,9,1,0,41.5,1
-2.8,79,11,2,1,39.5,2
-0.5,74,7,2,0,37.0,1
1.3,71,7,2,1,35.5,1
2.4,65,6,0,1,32.5,1
4.9,58,4,1,0,29.0,1
4.9,69,6,0,2,34.5,1
5.9,62,6,1,1,31.0,1
6.2,59,4,0,1,29.5,1
3.7,66,6,2,2,33.0,1
3.0,72,4,2,1,36.0,1
1.1,80,4,2,2,40.0,1
0.1,80,4,0,2,40.0,1
-1.4,85,6,1,2,42.5,1
-2.5,91,4,2,1,45.5,1
-3.3,93,6,2,2,46.5,1
-0.7,90,6,0,1,45.0,1
-3.3,91,7,2,0,45.5,1
-3.6,95,7,2,1,47.5,1
-1.8,88,6,0,1,44.0,1
-3.6,93,6,0,1,46.5,1
-2.9,89,6,2,2,44.5,1
-2.9,89,6,1,2,44.5,1
-2.9,87,6,1,1,43.5,1
-3.4,87,7,1,1,43.5,1
-2.0,84,9,1,1,42.0,1
-0.7,81,6,1,1,40.5,1
1.9,76,9,1,2,38.0,1
3.0,69,6,0,1,34.5,1
4.6,63,2,1,0,31.5,1
5.5,63,4,0,1,31.5,1
5.8,59,6,0,1,29.5,1
5.9,59,11,0,0,29.5,2
5.6,60,6,2,0,30.0,1
4.2,72,7,1,2,36.0,1
2.4,79,6,1,1,39.5,1
1.9,80,7,1,2,40.0,1
3.4,68,9,2,1,34.0,1
1.9,73,9,0,2,36.5,1
1.9,74,7,1,1,37.0,1
2.0,73,9,2,2,36.5,1
3.1,69,6,2,0,34.5,1
0.6,81,6,1,0,40.5,1
0.4,81,7,0,2,40.5,1
-0.7,83,9,2,0,41.5,1
-1.9,87,9,0,1,43.5,1
-1.4,86,11,0,2,43.0,2
-1.6,86,4,1,0,43.0,1
-0.1,82,11,1,2,41.0,2
0.4,83,7,1,2,41.5,1
2.9,72,7,0,0,36.0,1
5.2,62,4,0,1,31.0,1
6.3,63,4,2,1,31.5,1
7.2,58,6,2,2,29.0,1
7.4,57,7,2,1,28.5,1
8.3,50,4,1,2,25.0,1
8.2,48,4,0,1,24.0,1
5.5,61,7,0,2,30.5,1
2.8,71,7,0,2,35.5,1
2.1,80,6,2,2,40.0,1
2.5,79,4,1,0,39.5,1
1.4,85,6,1,0,42.5,1
2.2,82,6,0,2,41.0,1
0.9,85,4,0,0,42.5,1
1.0,88,4,0,2,44.0,1
1.3,94,4,0,0,47.0,1
1.5,94,6,2,1,47.0,1
1.3,90,4,2,2,45.0,1
1.1,86,4,0,2,43.0,1
-0.9,90,4,2,0,45.0,1
-1.4,87,6,0,0,43.5,1
-0.3,84,9,0,0,42.0,1
0.8,78,4,0,1,39.0,1
1.7,77,4,2,1,38.5,1
3.3,74,6,0,0,37.0,1
6.4,58,0,0,1,29.0,1
8.4,52,6,1,1,26.0,1
10.8,42,13,1,2,21.0,2
11.6,35,13,2,2,17.5,2
12.1,36,9,1,2,18.0,1
10.7,44,15,2,0,22.0,2
9.2,54,15,0,1,27.0,2
7.1,61,15,1,0,30.5,2
6.9,64,15,2,0,32.0,2
6.3,67,6,0,2,33.5,1
5.9,68,7,1,1,34.0,1
5.6,71,17,1,0,35.5,2
3.4,73,13,2,1,36.5,2
4.4,66,11,0,1,33.0,2
4.5,65,15,1,2,32.5,2
2.7,77,17,0,1,38.5,2
2.6,75,11,0,1,37.5,2
2.8,70,6,1,1,35.0,1
1.2,76,11,0,2,38.0,2
2.5,70,11,2,2,35.0,2
3.7,66,13,1,1,33.0,2
4.1,67,13,2,2,33.5,2
4.3,68,17,1,2,34.0,2
6.2,59,20,2,0,29.5,2
8.2,57,17,0,1,28.5,2
10.4,50,24,0,2,25.0,2
12.1,48,22,2,1,24.0,0
10.9,51,24,0,2,25.5,2
10.4,54,24,2,2,27.0,2
10.4,58,17,1,2,29.0,2
9.2,83,30,1,0,41.5,2
8.8,87,22,0,2,43.5,2
8.6,90,19,0,1,45.0,2
8.7,87,20,1,2,43.5,2
10.0,73,39,0,2,36.5,2
9.3,70,39,1,1,35.0,2
8.6,68,26,1,1,34.0,2
7.9,64,26,2,2,32.0,2
7.5,61,19,2,0,30.5,2
5.3,81,32,1,0,40.5,2
5.1,81,30,1,1,40.5,2
4.6,69,28,2,2,34.5,2
4.1,63,37,1,1,31.5,2
3.0,70,35,1,2,35.0,2
2.8,72,28,1,0,36.0,2
2.6,73,32,0,0,36.5,2
2.2,74,30,2,1,37.0,2
1.6,83,33,1,0,41.5,2
1.8,73,30,1,2,36.5,2
1.6,68,33,0,1,34.0,2
1.8,61,30,0,1,30.5,2
1.5,52,37,1,2,26.0,2
1.3,57,39,2,1,28.5,2
0.7,59,35,0,0,29.5,2
-0.5,71,28,2,0,35.5,2
-0.6,70,37,0,2,35.0,2
-0.4,68,28,0,0,34.0,2
-0.9,74,22,2,2,37.0,2
-0.9,69,32,1,1,34.5,2
-1.5,62,28,2,2,31.0,2
-1.8,61,24,1,0,30.5,2
-2.1,60,32,1,0,30.0,2
-2.6,61,30,0,2,30.5,2
-2.9,61,26,0,2,30.5,2
-3.3,63,33,0,1,31.5,2
-3.6,62,26,1,2,31.0,2
-4.1,67,30,1,2,33.5,2
-4.3,64,32,2,2,32.0,2
-4.3,66,28,2,0,33.0,2
-4.8,70,26,2,0,35.0,2
-4.3,68,24,2,1,34.0,2
-3.8,65,33,1,0,32.5,2
-3.0,61,32,1,2,30.5,2
-2.9,60,35,2,0,30.0,2
-2.5,57,33,2,2,28.5,2
-2.1,55,32,1,2,27.5,2
-1.8,52,30,2,0,26.0,2
-1.8,50,28,0,2,25.0,2
-2.1,51,24,1,0,25.5,2
-3.1,51,24,0,2,25.5,2
-3.4,53,20,0,1,26.5,2
-3.7,57,22,1,1,28.5,2
-3.7,58,17,1,2,29.0,2
-3.4,59,15,0,0,29.5,2
-3.6,60,13,2,2,30.0,2
-4.2,61,15,2,0,30.5,2
-4.9,67,9,1,1,33.5,1
-6.5,73,7,0,1,36.5,1
-5.0,68,7,0,1,34.0,1
-4.5,69,7,1,2,34.5,1
-4.3,68,9,1,0,34.0,1
-4.3,62,13,0,0,31.0,2
-4.5,61,11,0,2,30.5,2
-4.7,64,11,1,1,32.0,2
-5.5,67,19,0,0,33.5,2
-4.2,59,17,2,0,29.5,2
-3.4,54,19,1,0,27.0,2
-2.5,52,22,2,2,26.0,2
-1.3,49,24,1,2,24.5,0
-1.0,48,24,1,1,24.0,0
-0.8,45,24,0,2,22.5,0
-0.9,50,26,2,2,25.0,2
-1.8,58,24,0,1,29.0,2
-3.0,61,20,2,1,30.5,2
-3.4,63,20,0,2,31.5,2
-3.8,62,15,1,2,31.0,2
-4.6,66,13,2,2,33.0,2
-7.3,79,7,2,1,39.5,1
-5.4,72,0,1,0,36.0,1
-5.8,74,4,1,0,37.0,1
-7.4,82,4,0,2,41.0,1
-9.0,85,4,2,2,42.5,1
-7.0,84,4,0,2,42.0,1
-6.1,83,7,2,2,41.5,1
-4.8,78,7,2,0,39.0,1
-4.4,70,7,0,2,35.0,1
-4.4,72,6,1,1,36.0,1
-4.4,71,9,1,0,35.5,1
-5.2,78,9,0,2,39.0,1
-4.3,72,9,1,1,36.0,1
-3.1,70,9,0,2,35.0,1
-2.4,66,6,1,2,33.0,1
-0.7,60,4,0,2,30.0,1
0.3,57,7,0,1,28.5,1
0.5,58,6,0,2,29.0,1
0.4,58,7,0,2,29.0,1
-0.5,62,7,1,2,31.0,1
-2.2,70,6,2,0,35.0,1
-2.8,73,4,1,1,36.5,1
-2.8,74,6,2,0,37.0,1
-4.5,80,6,0,1,40.0,1
-3.0,77,7,2,2,38.5,1
-3.4,82,7,2,0,41.0,1
-3.8,81,7,1,1,40.5,1
-3.8,83,7,0,0,41.5,1
-4.0,86,6,0,0,43.0,1
-3.6,83,4,0,2,41.5,1
-3.4,83,11,2,1,41.5,2
-3.4,85,4,0,1,42.5,1
-3.2,87,7,1,1,43.5,1
-3.4,87,11,2,0,43.5,2
-3.1,85,9,2,1,42.5,1
-3.1,87,4,2,1,43.5,1
-1.1,84,6,2,0,42.0,1
0.0,74,4,1,1,37.0,1
0.5,71,6,2,0,35.5,1
1.0,58,9,2,2,29.0,1
1.8,64,20,1,2,32.0,2
0.7,86,19,0,2,43.0,2
0.0,94,15,1,2,47.0,2
0.6,90,20,0,2,45.0,2
0.4,92,22,2,0,46.0,2
0.8,90,24,2,0,45.0,2
1.0,88,22,2,1,44.0,2
0.9,88,20,1,0,44.0,2
0.4,85,24,0,0,42.5,2
-0.7,67,30,0,0,33.5,2
-2.6,69,20,1,2,34.5,2
-3.9,70,28,1,1,35.0,2
-5.1,65,22,0,1,32.5,2
-6.3,64,17,1,2,32.0,2
-7.4,68,17,2,2,34.0,2
-8.4,73,9,0,1,36.5,1
-8.4,77,6,1,1,38.5,1
-6.0,72,13,0,0,36.0,2
-5.0,65,11,1,0,32.5,2
-4.8,76,13,0,0,38.0,2
-4.6,83,19,0,1,41.5,2
-4.7,85,20,0,2,42.5,2
-3.5,88,15,2,0,44.0,2
-1.8,84,15,2,0,42.0,2
-1.4,86,17,0,1,43.0,2
-0.8,83,22,1,2,41.5,2
-1.2,78,22,2,0,39.0,2
-1.4,74,15,1,0,37.0,2
-2.2,63,24,0,2,31.5,2
-4.2,55,28,1,2,27.5,2
-4.9,58,22,2,2,29.0,2
-5.7,61,20,1,1,30.5,2
-6.4,63,19,1,1,31.5,2
-7.3,59,17,0,0,29.5,2
-9.4,62,20,0,2,31.0,2
-10.6,64,19,1,0,32.0,2
-12.0,69,9,1,0,34.5,1
-13.5,76,6,0,0,38.0,1
-12.6,71,4,2,1,35.5,1
-12.4,68,4,2,2,34.0,1
-13.6,75,6,1,1,37.5,1
-13.0,74,9,0,1,37.0,1
-13.4,72,9,1,0,36.0,1
-12.8,73,13,0,2,36.5,2
-11.9,72,7,2,2,36.0,1
-10.4,62,11,1,0,31.0,2
-9.9,61,9,0,0,30.5,1
-9.3,62,0,1,0,31.0,1
-9.0,61,6,2,1,30.5,1
-9.0,59,6,2,0,29.5,1
-8.8,57,11,1,1,28.5,2
-9.1,58,11,1,2,29.0,2
-9.3,60,15,1,0,30.0,2
-9.5,62,13,0,2,31.0,2
-9.7,61,15,0,1,30.5,2
-10.0,60,15,1,2,30.0,2
-10.4,59,19,2,2,29.5,2
-10.7,61,19,1,0,30.5,2
-10.8,65,17,1,0,32.5,2
-10.8,64,9,2,1,32.0,1
-11.0,64,13,2,2,32.0,2
-11.1,64,20,0,0,32.0,2
-12.5,77,15,1,0,38.5,2
-11.8,76,17,1,1,38.0,2
-11.9,80,20,1,0,40.0,2
-11.8,77,26,1,2,38.5,2
-11.3,79,24,2,1,39.5,2
-10.9,70,19,1,0,35.0,2
-10.6,65,24,1,2,32.5,2
-10.9,68,24,1,2,34.0,2
-10.3,68,20,1,1,34.0,2
-9.4,66,24,0,2,33.0,2
-8.9,63,22,1,1,31.5,2
-8.3,66,22,2,1,33.0,2
-8.3,66,17,0,2,33.0,2
-7.9,70,20,1,0,35.0,2
-7.5,70,20,2,1,35.0,2
-6.9,71,19,0,2,35.5,2
-6.6,72,17,0,2,36.0,2
-6.0,73,17,1,2,36.5,2
-5.9,75,17,0,0,37.5,2
-4.8,76,13,1,0,38.0,2
-4.7,78,19,1,2,39.0,2
-4.3,80,15,0,1,40.0,2
-4.2,82,15,0,1,41.0,2
-3.9,82,15,0,1,41.0,2
-3.5,84,13,0,1,42.0,2
-3.2,85,13,0,0,42.5,2
-2.7,84,11,2,2,42.0,2
-1.9,86,9,2,1,43.0,1
-0.3,86,6,1,1,43.0,1
4.7,85,28,1,0,42.5,2
5.1,84,32,1,2,42.0,2
5.7,83,28,0,0,41.5,2
6.2,81,28,1,0,40.5,2
6.6,79,28,1,0,39.5,2
6.2,88,19,0,2,44.0,2
6.0,90,19,2,0,45.0,2
5.6,95,22,1,2,47.5,2
5.5,96,20,0,0,48.0,2
5.5,97,17,1,0,48.5,2
5.8,99,15,2,2,49.5,2
5.9,100,15,1,0,50.0,2
6.6,99,13,2,2,49.5,2
6.7,99,11,1,2,49.5,2
7.1,99,15,0,0,49.5,2
8.2,97,19,1,1,48.5,2
8.1,96,15,1,2,48.0,2
7.8,93,22,2,2,46.5,2
6.8,90,28,0,2,45.0,2
5.5,83,26,0,2,41.5,2
4.1,84,13,2,2,42.0,2
3.2,83,13,2,1,41.5,2
1.8,87,11,1,2,43.5,2
1.2,88,9,2,0,44.0,1
2.2,85,11,0,2,42.5,2
3.6,83,11,0,1,41.5,2
3.9,83,13,2,0,41.5,2
3.7,83,11,1,0,41.5,2
3.9,83,9,0,1,41.5,1
4.0,82,9,0,0,41.0,1
4.2,79,13,0,2,39.5,2
4.0,81,9,2,2,40.5,1
3.7,76,4,1,2,38.0,1
2.9,88,4,2,1,44.0,1
3.0,84,4,1,0,42.0,1
3.4,81,6,2,0,40.5,1
3.5,82,0,1,1,41.0,1
3.1,87,6,1,0,43.5,1
3.7,84,11,2,2,42.0,2
3.7,83,13,1,0,41.5,2
3.7,84,13,0,2,42.0,2
3.6,86,7,0,1,43.0,1
3.9,82,6,2,1,41.0,1
3.8,83,19,0,0,41.5,2
3.1,88,20,1,0,44.0,2
2.9,90,13,2,2,45.0,2
4.2,89,15,0,2,44.5,2
5.1,89,13,2,2,44.5,2
5.5,89,9,1,2,44.5,1
5.9,93,11,2,2,46.5,2
8.0,89,19,0,0,44.5,2
10.1,85,17,2,2,42.5,2
11.5,81,19,2,1,40.5,2
11.9,79,17,1,1,39.5,2
11.3,81,24,2,0,40.5,2
11.0,81,24,0,0,40.5,2
10.7,83,24,0,1,41.5,2
10.8,83,30,0,0,41.5,2
10.7,85,32,2,2,42.5,2
10.7,86,7,1,0,43.0,1
9.9,95,15,0,2,47.5,2
10.4,95,9,1,2,47.5,1
9.8,97,6,1,1,48.5,1
9.7,96,19,2,2,48.0,2
9.5,90,19,2,0,45.0,2
9.0,89,30,1,0,44.5,2
8.7,90,24,1,2,45.0,2
7.8,93,24,0,1,46.5,2
7.2,85,15,2,2,42.5,2
6.6,84,17,1,0,42.0,2
5.7,81,24,0,1,40.5,2
5.2,71,30,2,2,35.5,2
4.2,71,26,2,0,35.5,2
3.6,69,26,2,1,34.5,2
2.1,75,28,0,1,37.5,2
2.2,71,30,0,2,35.5,2
1.1,65,26,0,1,32.5,2
1.3,54,30,0,1,27.0,2
0.8,57,35,0,1,28.5,2
0.1,56,26,1,0,28.0,2
-0.4,51,30,1,2,25.5,2
-0.7,56,30,2,1,28.0,2
-0.8,58,22,0,1,29.0,2
-1.0,57,28,1,0,28.5,2
-1.4,58,19,1,2,29.0,2
-1.9,60,24,0,0,30.0,2
-1.6,55,26,0,2,27.5,2
-1.8,55,20,0,2,27.5,2
-2.1,56,20,2,1,28.0,2
-2.3,59,17,1,2,29.5,2
-2.9,61,17,0,0,30.5,2
-3.4,65,15,2,2,32.5,2
-3.9,68,11,0,2,34.0,2
-5.2,71,9,0,2,35.5,1
-5.7,73,13,0,0,36.5,2
-5.9,73,11,1,1,36.5,2
-4.6,72,7,0,0,36.0,1
-3.4,66,9,1,0,33.0,1
